Transaction ID,Transaction Date,Transaction Time,Store #,Store Name,Store City,Store State,Region,Register #,Cashier ID,Customer ID,Customer Age Group,Loyalty Member?,Loyalty Tier,Sales Channel,Order Source,SKU,Style #,Product Name,Department,Category,Sub-Category,Brand,Gender / Fit,Size,Color,Material,Season,Collection,Quantity,List Price ($),Unit Selling Price ($),Markdown %,Promotion Code,Gross Sales ($),Discount Amount ($),Net Sales ($),COGS ($),Gross Profit ($),Gross Margin %,Tax Rate %,Sales Tax ($),Shipping Fee ($),Total Collected ($),Payment Method,Return Flag,Return Amount ($),Inventory Location,Stock On Hand After Sale,Receipt Notes
TXN-GRC-116336,2025-06-16,02:22:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-518,CUST-208130,55-64,Yes,Bronze,BOPIS,iOS App,SKU-FOOD-1483,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,1.89,1.89,0.00,N/A,3.78,0.00,3.78,1.20,2.58,68.25,4.00,0.15,0.00,3.93,Cash,No,0.00,Aisle 11,86,
TXN-GRC-116337,2024-06-28,23:34:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-523,CUST-236882,25-34,No,None,In-Store,Android App,SKU-FOOD-8484,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,15.99,14.39,10.00,SAVE10,71.95,8.00,71.95,42.50,29.45,40.93,4.00,2.88,5.99,80.82,AmEx,No,0.00,Aisle 3,168,
TXN-GRC-116338,2025-07-15,13:31:00,101,Fresh Market,Rochester,NY,North-East,REG-06,EMP-520,CUST-220475,25-34,Yes,Gold,Curbside,POS,SKU-FOOD-5016,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,1.89,1.89,0.00,N/A,5.67,0.00,5.67,1.80,3.87,68.25,4.00,0.23,0.00,5.90,Cash,No,0.00,Aisle 20,96,
TXN-GRC-116339,2025-10-29,04:10:00,102,Fresh Market,Buffalo,NY,North-East,REG-07,EMP-520,CUST-289554,45-54,Yes,Bronze,BOPIS,iOS App,SKU-FOOD-1681,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,15.99,12.79,20.00,SAVE10,51.16,12.80,51.16,34.00,17.16,33.54,4.00,2.05,0.00,53.21,Mastercard,No,0.00,Aisle 1,150,
TXN-GRC-116340,2024-04-14,02:39:00,102,Fresh Market,Buffalo,NY,North-East,REG-05,EMP-531,CUST-230358,25-34,Yes,Bronze,BOPIS,iOS App,SKU-FOOD-4409,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,15.99,15.99,0.00,N/A,31.98,0.00,31.98,17.00,14.98,46.84,4.00,1.28,0.00,33.26,Cash,No,0.00,Aisle 17,192,
TXN-GRC-116341,2024-01-02,15:34:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-519,CUST-279583,65+,Yes,Platinum,BOPIS,Android App,SKU-FOOD-8549,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,3.99,3.59,10.00,SAVE10,14.36,1.60,14.36,4.80,9.56,66.57,4.00,0.57,0.00,14.93,AmEx,No,0.00,Aisle 19,28,
TXN-GRC-116342,2025-03-10,15:20:00,103,Fresh Market,Syracuse,NY,North-East,REG-07,EMP-502,CUST-291484,55-64,Yes,None,Curbside,Website,SKU-FOOD-5822,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,3.99,3.99,0.00,N/A,15.96,0.00,15.96,4.80,11.16,69.92,4.00,0.64,0.00,16.60,Apple Pay,No,0.00,Aisle 9,149,
TXN-GRC-116343,2024-06-09,15:36:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-518,CUST-296993,35-44,Yes,Silver,Online,POS,SKU-FOOD-3785,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,6.25,5.00,20.00,SAVE10,20.00,5.00,20.00,12.00,8.00,40.00,4.00,0.80,0.00,20.80,Apple Pay,No,0.00,Aisle 4,125,
TXN-GRC-116344,2025-02-07,09:44:00,102,Fresh Market,Buffalo,NY,North-East,REG-04,EMP-535,CUST-267793,45-54,No,None,In-Store,iOS App,SKU-FOOD-8644,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,7.99,6.39,20.00,SAVE10,12.78,3.20,12.78,8.00,4.78,37.40,4.00,0.51,0.00,13.29,Cash,No,0.00,Aisle 18,171,
TXN-GRC-116345,2025-04-18,02:02:00,102,Fresh Market,Buffalo,NY,North-East,REG-02,EMP-540,CUST-232941,25-34,No,None,Online,Android App,SKU-FOOD-9052,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,3.99,3.99,0.00,N/A,15.96,0.00,15.96,4.80,11.16,69.92,4.00,0.64,0.00,16.60,Apple Pay,No,0.00,Aisle 18,194,
TXN-GRC-116346,2025-06-24,10:05:00,102,Fresh Market,Buffalo,NY,North-East,REG-02,EMP-522,CUST-201588,45-54,No,None,Curbside,Website,SKU-FOOD-9890,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,6.25,6.25,0.00,N/A,18.75,0.00,18.75,9.00,9.75,52.00,4.00,0.75,0.00,19.50,EBT,No,0.00,Aisle 18,189,
TXN-GRC-116347,2024-09-16,21:22:00,103,Fresh Market,Syracuse,NY,North-East,REG-04,EMP-505,CUST-217529,65+,Yes,None,Curbside,Android App,SKU-FOOD-4409,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,15.99,15.99,0.00,N/A,63.96,0.00,63.96,34.00,29.96,46.84,4.00,2.56,0.00,66.52,Cash,No,0.00,Aisle 3,174,
TXN-GRC-116348,2025-10-22,17:39:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-549,CUST-208562,55-64,No,None,In-Store,POS,SKU-FOOD-8700,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,2.49,0.00,N/A,12.45,0.00,12.45,4.50,7.95,63.86,4.00,0.50,0.00,12.95,EBT,No,0.00,Aisle 8,195,
TXN-GRC-116349,2024-12-03,19:26:00,101,Fresh Market,Rochester,NY,North-East,REG-04,EMP-527,CUST-274362,25-34,No,None,BOPIS,Website,SKU-FOOD-6919,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,6.25,5.62,10.00,SAVE10,28.10,3.15,28.10,15.00,13.10,46.62,4.00,1.12,0.00,29.22,AmEx,No,0.00,Aisle 20,122,
TXN-GRC-116350,2024-02-16,07:06:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-522,CUST-233026,55-64,Yes,Silver,BOPIS,Android App,SKU-FOOD-1906,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,5.49,4.94,10.00,SAVE10,14.82,1.65,14.82,5.40,9.42,63.56,4.00,0.59,0.00,15.41,AmEx,No,0.00,Aisle 9,69,
TXN-GRC-116351,2024-06-25,04:00:00,102,Fresh Market,Buffalo,NY,North-East,REG-07,EMP-545,CUST-264811,35-44,No,None,BOPIS,Android App,SKU-FOOD-7160,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,3.99,3.59,10.00,SAVE10,3.59,0.40,3.59,1.20,2.39,66.57,4.00,0.14,0.00,3.73,Mastercard,No,0.00,Aisle 8,75,
TXN-GRC-116352,2024-06-06,08:57:00,103,Fresh Market,Syracuse,NY,North-East,REG-05,EMP-502,CUST-227457,45-54,No,None,BOPIS,iOS App,SKU-FOOD-7756,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,4.50,3.60,20.00,SAVE10,7.20,1.80,7.20,4.20,3.00,41.67,4.00,0.29,0.00,7.49,Mastercard,No,0.00,Aisle 10,112,
TXN-GRC-116353,2025-07-07,02:21:00,101,Fresh Market,Rochester,NY,North-East,REG-05,EMP-534,CUST-290561,25-34,Yes,Gold,Curbside,Website,SKU-FOOD-9584,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,15.99,15.99,0.00,N/A,31.98,0.00,31.98,17.00,14.98,46.84,4.00,1.28,5.99,39.25,Mastercard,No,0.00,Aisle 8,102,
TXN-GRC-116354,2024-05-02,21:47:00,101,Fresh Market,Rochester,NY,North-East,REG-04,EMP-545,CUST-204364,55-64,No,None,BOPIS,POS,SKU-FOOD-1406,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,3.99,3.99,0.00,N/A,19.95,0.00,19.95,6.00,13.95,69.92,4.00,0.80,0.00,20.75,Mastercard,No,0.00,Aisle 18,34,
TXN-GRC-116355,2025-04-18,17:46:00,102,Fresh Market,Buffalo,NY,North-East,REG-01,EMP-534,CUST-267367,55-64,No,None,In-Store,iOS App,SKU-FOOD-9607,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,7.99,7.99,0.00,N/A,31.96,0.00,31.96,16.00,15.96,49.94,4.00,1.28,0.00,33.24,EBT,No,0.00,Aisle 18,197,
TXN-GRC-116356,2025-11-28,04:03:00,103,Fresh Market,Syracuse,NY,North-East,REG-05,EMP-522,CUST-213933,65+,Yes,Bronze,Curbside,POS,SKU-FOOD-6957,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,6.25,5.00,20.00,SAVE10,20.00,5.00,20.00,12.00,8.00,40.00,4.00,0.80,0.00,20.80,EBT,No,0.00,Aisle 2,176,
TXN-GRC-116357,2024-12-28,08:49:00,103,Fresh Market,Syracuse,NY,North-East,REG-01,EMP-502,CUST-277691,35-44,No,None,Curbside,Android App,SKU-FOOD-3040,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,5.49,4.39,20.00,SAVE10,8.78,2.20,8.78,3.60,5.18,59.00,4.00,0.35,0.00,9.13,AmEx,No,0.00,Aisle 1,50,
TXN-GRC-116358,2024-01-04,22:15:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-525,CUST-236357,35-44,No,None,Curbside,POS,SKU-FOOD-5657,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,15.99,15.99,0.00,N/A,15.99,0.00,15.99,8.50,7.49,46.84,4.00,0.64,0.00,16.63,AmEx,No,0.00,Aisle 3,106,
TXN-GRC-116359,2024-03-17,17:25:00,101,Fresh Market,Rochester,NY,North-East,REG-06,EMP-520,CUST-256416,35-44,No,None,Online,Website,SKU-FOOD-2241,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,15.99,15.99,0.00,N/A,31.98,0.00,31.98,17.00,14.98,46.84,4.00,1.28,5.99,39.25,Visa,No,0.00,Aisle 13,92,
TXN-GRC-116360,2024-03-27,18:51:00,101,Fresh Market,Rochester,NY,North-East,REG-05,EMP-526,CUST-289179,55-64,No,None,Online,POS,SKU-FOOD-6243,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,15.99,12.79,20.00,SAVE10,51.16,12.80,51.16,34.00,17.16,33.54,4.00,2.05,0.00,53.21,Apple Pay,No,0.00,Aisle 2,107,
TXN-GRC-116361,2025-09-05,09:43:00,103,Fresh Market,Syracuse,NY,North-East,REG-08,EMP-537,CUST-244138,55-64,Yes,Gold,Online,POS,SKU-FOOD-6573,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,6.25,6.25,0.00,N/A,12.50,0.00,12.50,6.00,6.50,52.00,4.00,0.50,0.00,13.00,Apple Pay,No,0.00,Aisle 9,187,
TXN-GRC-116362,2024-09-12,12:30:00,103,Fresh Market,Syracuse,NY,North-East,REG-04,EMP-531,CUST-272941,65+,Yes,Platinum,In-Store,POS,SKU-FOOD-3284,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,5.49,5.49,0.00,N/A,27.45,0.00,27.45,9.00,18.45,67.21,4.00,1.10,0.00,28.55,Mastercard,No,0.00,Aisle 19,23,
TXN-GRC-116363,2024-07-19,20:16:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-515,CUST-247316,55-64,Yes,None,Online,iOS App,SKU-FOOD-2627,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,7.99,7.99,0.00,N/A,23.97,0.00,23.97,12.00,11.97,49.94,4.00,0.96,0.00,24.93,EBT,No,0.00,Aisle 16,34,
TXN-GRC-116364,2025-04-08,11:36:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-530,CUST-219378,35-44,No,None,Online,Website,SKU-FOOD-1414,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,2.49,1.99,20.00,SAVE10,1.99,0.50,1.99,0.90,1.09,54.77,4.00,0.08,5.99,8.06,Mastercard,No,0.00,Aisle 6,166,
TXN-GRC-116365,2024-12-09,19:39:00,103,Fresh Market,Syracuse,NY,North-East,REG-07,EMP-501,CUST-223324,25-34,No,None,BOPIS,POS,SKU-FOOD-5510,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,1.89,1.89,0.00,N/A,3.78,0.00,3.78,1.20,2.58,68.25,4.00,0.15,0.00,3.93,Mastercard,No,0.00,Aisle 17,82,
TXN-GRC-116366,2025-03-01,12:03:00,103,Fresh Market,Syracuse,NY,North-East,REG-05,EMP-525,CUST-273814,45-54,Yes,Platinum,In-Store,POS,SKU-FOOD-6149,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,3.99,3.59,10.00,SAVE10,7.18,0.80,7.18,2.40,4.78,66.57,4.00,0.29,0.00,7.47,Visa,No,0.00,Aisle 12,165,
TXN-GRC-116367,2024-07-25,07:33:00,101,Fresh Market,Rochester,NY,North-East,REG-03,EMP-518,CUST-295149,55-64,No,None,BOPIS,Android App,SKU-FOOD-6499,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,6.25,6.25,0.00,N/A,12.50,0.00,12.50,6.00,6.50,52.00,4.00,0.50,0.00,13.00,Apple Pay,No,0.00,Aisle 14,121,
TXN-GRC-116368,2025-10-02,03:38:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-503,CUST-240345,35-44,Yes,Silver,BOPIS,iOS App,SKU-FOOD-9226,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,6.25,6.25,0.00,N/A,6.25,0.00,6.25,3.00,3.25,52.00,4.00,0.25,0.00,6.50,Mastercard,No,0.00,Aisle 20,10,
TXN-GRC-116369,2025-06-17,01:26:00,101,Fresh Market,Rochester,NY,North-East,REG-01,EMP-543,CUST-229260,65+,No,None,Curbside,iOS App,SKU-FOOD-4418,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,2.49,2.24,10.00,SAVE10,4.48,0.50,4.48,1.80,2.68,59.82,4.00,0.18,0.00,4.66,Mastercard,No,0.00,Aisle 15,21,
TXN-GRC-116370,2025-09-09,11:41:00,102,Fresh Market,Buffalo,NY,North-East,REG-08,EMP-511,CUST-211440,35-44,No,None,BOPIS,iOS App,SKU-FOOD-6883,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,2.49,1.99,20.00,SAVE10,5.97,1.50,5.97,2.70,3.27,54.77,4.00,0.24,5.99,12.20,Visa,No,0.00,Aisle 7,125,
TXN-GRC-116371,2024-12-11,07:19:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-530,CUST-215071,35-44,Yes,Platinum,BOPIS,POS,SKU-FOOD-2556,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,6.25,5.62,10.00,SAVE10,5.62,0.63,5.62,3.00,2.62,46.62,4.00,0.22,5.99,11.83,Apple Pay,No,0.00,Aisle 10,97,
TXN-GRC-116372,2024-11-26,13:07:00,102,Fresh Market,Buffalo,NY,North-East,REG-07,EMP-546,CUST-286995,55-64,No,None,Curbside,POS,SKU-FOOD-9903,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.89,0.00,N/A,1.89,0.00,1.89,0.60,1.29,68.25,4.00,0.08,5.99,7.96,Mastercard,No,0.00,Aisle 4,18,
TXN-GRC-116373,2024-12-08,19:34:00,101,Fresh Market,Rochester,NY,North-East,REG-01,EMP-539,CUST-237860,35-44,No,None,Online,Website,SKU-FOOD-7152,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,15.99,14.39,10.00,SAVE10,28.78,3.20,28.78,17.00,11.78,40.93,4.00,1.15,5.99,35.92,EBT,No,0.00,Aisle 9,46,
TXN-GRC-116374,2024-10-29,08:07:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-516,CUST-255618,25-34,Yes,Platinum,Curbside,iOS App,SKU-FOOD-5011,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,6.25,5.62,10.00,SAVE10,11.24,1.26,11.24,6.00,5.24,46.62,4.00,0.45,0.00,11.69,EBT,No,0.00,Aisle 10,195,
TXN-GRC-116375,2024-02-05,12:22:00,103,Fresh Market,Syracuse,NY,North-East,REG-04,EMP-528,CUST-234167,18-24,No,None,In-Store,POS,SKU-FOOD-3216,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,5.49,4.94,10.00,SAVE10,4.94,0.55,4.94,1.80,3.14,63.56,4.00,0.20,0.00,5.14,AmEx,No,0.00,Aisle 1,81,
TXN-GRC-116376,2024-06-05,18:11:00,102,Fresh Market,Buffalo,NY,North-East,REG-05,EMP-539,CUST-297640,45-54,Yes,Platinum,Online,Website,SKU-FOOD-5967,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,5.49,4.94,10.00,SAVE10,19.76,2.20,19.76,7.20,12.56,63.56,4.00,0.79,0.00,20.55,Mastercard,No,0.00,Aisle 3,110,
TXN-GRC-116377,2024-07-14,01:25:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-550,CUST-283296,18-24,No,None,Curbside,POS,SKU-FOOD-7696,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,1.89,1.89,0.00,N/A,5.67,0.00,5.67,1.80,3.87,68.25,4.00,0.23,5.99,11.89,Mastercard,No,0.00,Aisle 11,52,
TXN-GRC-116378,2024-01-04,23:24:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-550,CUST-282822,55-64,No,None,In-Store,POS,SKU-FOOD-6918,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,5.49,4.94,10.00,SAVE10,9.88,1.10,9.88,3.60,6.28,63.56,4.00,0.40,0.00,10.28,Cash,No,0.00,Aisle 17,56,
TXN-GRC-116379,2024-09-09,11:54:00,101,Fresh Market,Rochester,NY,North-East,REG-01,EMP-535,CUST-292687,65+,No,None,BOPIS,Android App,SKU-FOOD-1724,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,7.99,7.19,10.00,SAVE10,7.19,0.80,7.19,4.00,3.19,44.37,4.00,0.29,0.00,7.48,Mastercard,No,0.00,Aisle 13,177,
TXN-GRC-116380,2024-10-12,05:45:00,101,Fresh Market,Rochester,NY,North-East,REG-06,EMP-527,CUST-244462,18-24,No,None,Online,Website,SKU-FOOD-9679,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,15.99,14.39,10.00,SAVE10,43.17,4.80,43.17,25.50,17.67,40.93,4.00,1.73,0.00,44.90,EBT,No,0.00,Aisle 8,124,
TXN-GRC-116381,2024-11-21,03:06:00,102,Fresh Market,Buffalo,NY,North-East,REG-01,EMP-506,CUST-280838,35-44,Yes,Gold,BOPIS,Android App,SKU-FOOD-3922,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,2.49,2.49,0.00,N/A,9.96,0.00,9.96,3.60,6.36,63.86,4.00,0.40,0.00,10.36,AmEx,No,0.00,Aisle 3,34,
TXN-GRC-116382,2024-11-17,22:33:00,102,Fresh Market,Buffalo,NY,North-East,REG-05,EMP-506,CUST-277676,18-24,Yes,None,Curbside,iOS App,SKU-FOOD-7878,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.89,0.00,N/A,1.89,0.00,1.89,0.60,1.29,68.25,4.00,0.08,0.00,1.97,Visa,No,0.00,Aisle 16,66,
TXN-GRC-116383,2024-02-08,07:41:00,101,Fresh Market,Rochester,NY,North-East,REG-07,EMP-521,CUST-263647,55-64,Yes,None,Curbside,Android App,SKU-FOOD-4712,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,7.99,7.99,0.00,N/A,7.99,0.00,7.99,4.00,3.99,49.94,4.00,0.32,0.00,8.31,Apple Pay,No,0.00,Aisle 3,191,
TXN-GRC-116384,2025-02-01,20:31:00,101,Fresh Market,Rochester,NY,North-East,REG-06,EMP-519,CUST-297141,45-54,No,None,Curbside,Website,SKU-FOOD-7554,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,6.25,6.25,0.00,N/A,6.25,0.00,6.25,3.00,3.25,52.00,4.00,0.25,5.99,12.49,Mastercard,No,0.00,Aisle 18,155,
TXN-GRC-116385,2024-10-22,23:19:00,103,Fresh Market,Syracuse,NY,North-East,REG-02,EMP-509,CUST-251065,55-64,Yes,Platinum,In-Store,Website,SKU-FOOD-5415,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,2.49,2.49,0.00,N/A,7.47,0.00,7.47,2.70,4.77,63.86,4.00,0.30,0.00,7.77,Visa,No,0.00,Aisle 2,17,
TXN-GRC-116386,2024-09-27,11:29:00,101,Fresh Market,Rochester,NY,North-East,REG-06,EMP-503,CUST-208003,18-24,Yes,None,Online,Website,SKU-FOOD-3053,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,7.99,7.99,0.00,N/A,7.99,0.00,7.99,4.00,3.99,49.94,4.00,0.32,0.00,8.31,Cash,No,0.00,Aisle 5,98,
TXN-GRC-116387,2024-11-22,20:09:00,102,Fresh Market,Buffalo,NY,North-East,REG-01,EMP-540,CUST-232729,35-44,No,None,Online,Android App,SKU-FOOD-9587,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,3.99,3.99,0.00,N/A,7.98,0.00,7.98,2.40,5.58,69.92,4.00,0.32,0.00,8.30,AmEx,No,0.00,Aisle 3,101,
TXN-GRC-116388,2024-02-21,20:32:00,102,Fresh Market,Buffalo,NY,North-East,REG-04,EMP-526,CUST-282463,35-44,Yes,Gold,Online,iOS App,SKU-FOOD-5698,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,7.99,7.19,10.00,SAVE10,35.95,4.00,35.95,20.00,15.95,44.37,4.00,1.44,0.00,37.39,Apple Pay,No,0.00,Aisle 2,103,
TXN-GRC-116389,2024-09-09,02:31:00,102,Fresh Market,Buffalo,NY,North-East,REG-05,EMP-522,CUST-225942,65+,Yes,Silver,BOPIS,POS,SKU-FOOD-7502,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,15.99,15.99,0.00,N/A,63.96,0.00,63.96,34.00,29.96,46.84,4.00,2.56,0.00,66.52,EBT,No,0.00,Aisle 20,116,
